region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2020,"Oil displacement, million lge",23.0,68444.0,285.0,11.39,1300.0,148.2,,77.19,,2.0,111.0,41477.0
Europe,Projection-APS,"Oil displacement, million lge",Vans,EV,2020,"Oil displacement, million lge",310.0,49568.0,298.0,3.22,3025.0,360.58,45.0,151.01,1749.0,4.0,246.0,45958.0
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2020,"Oil displacement, million lge",1900.0,,438.0,7.83,,806.45,81.0,184.93,,2.0,138.0,
Europe,Projection-APS,Electricity demand,Buses,EV,2020,GWh,370.0,42103.0,142.0,11.41,839.0,,59.0,415.49,1930.0,5.0,,
Europe,Projection-APS,Electricity demand,Trucks,EV,2020,GWh,64.0,71343.0,,,3029.0,587.63,64.0,131.96,,3.0,206.0,10029.0
Europe,Projection-APS,Electricity demand,Vans,EV,2020,GWh,700.0,35236.0,573.0,3.01,,165.94,58.0,101.22,1221.0,7.0,85.0,
Europe,Projection-APS,Electricity demand,Cars,EV,2020,GWh,4600.0,74567.0,264.0,6.57,3138.0,331.37,89.0,337.12,,7.0,287.0,97865.0
Europe,Projection-STEPS,EV charging points,EV,Publicly available fast,2020,charging points,30000.0,,559.0,10.6,1843.0,412.09,69.0,123.43,1111.0,3.0,291.0,33102.0
Europe,Projection-STEPS,EV charging points,EV,Publicly available slow,2020,charging points,220000.0,45729.0,231.0,,4443.0,410.53,,246.75,1435.0,7.0,199.0,31388.0
Europe,Projection-APS,EV stock,Vans,FCEV,2020,Vehicles,300.0,74026.0,538.0,5.11,4584.0,986.48,74.0,,2135.0,6.0,283.0,70011.0
Europe,Projection-APS,EV stock,Vans,PHEV,2020,Vehicles,7300.0,37893.0,,9.68,434.0,31.25,59.0,327.78,1331.0,4.0,227.0,22723.0
Europe,Projection-APS,EV sales,Cars,BEV,2020,Vehicles,760000.0,38822.0,108.0,4.6,1960.0,84.67,46.0,,2208.0,7.0,143.0,47083.0
Europe,Projection-APS,EV stock,Cars,BEV,2020,Vehicles,1700000.0,,560.0,6.1,2557.0,572.77,46.0,,1796.0,6.0,187.0,97099.0
Europe,Projection-APS,EV sales,Cars,FCEV,2020,Vehicles,740.0,33182.0,516.0,4.26,2892.0,596.91,45.0,87.21,1547.0,5.0,264.0,68810.0
Europe,Projection-APS,EV stock,Trucks,PHEV,2020,Vehicles,52.0,,541.0,2.89,,1045.21,90.0,,1836.0,2.0,172.0,6147.0
Europe,Projection-APS,EV stock,Cars,FCEV,2020,Vehicles,2400.0,43001.0,594.0,2.6,3741.0,888.86,58.0,97.64,1990.0,6.0,245.0,58525.0
Europe,Projection-APS,EV sales,Cars,PHEV,2020,Vehicles,640000.0,40763.0,,6.88,2794.0,396.75,26.0,73.24,1899.0,7.0,110.0,66359.0
Europe,Projection-APS,EV stock,Cars,PHEV,2020,Vehicles,1400000.0,63429.0,433.0,9.89,3396.0,588.19,65.0,150.12,1211.0,6.0,189.0,58799.0
Europe,Projection-APS,EV sales,Trucks,BEV,2020,Vehicles,1100.0,49080.0,168.0,10.27,832.0,55.91,40.0,238.1,1760.0,2.0,282.0,
Europe,Projection-APS,EV stock,Trucks,BEV,2020,Vehicles,890.0,,340.0,9.6,3785.0,514.76,94.0,276.47,1107.0,7.0,202.0,
Europe,Projection-APS,EV sales,Trucks,FCEV,2020,Vehicles,26.0,51628.0,,4.16,487.0,67.99,70.0,200.57,2128.0,2.0,199.0,59135.0
Europe,Projection-APS,EV stock,Trucks,FCEV,2020,Vehicles,8.0,69438.0,,1.32,668.0,,28.0,56.45,2013.0,4.0,89.0,3030.0
Europe,Projection-APS,EV sales,Trucks,PHEV,2020,Vehicles,4.0,,,3.77,4737.0,,35.0,59.32,1447.0,6.0,93.0,64824.0
Europe,Projection-APS,EV sales,Buses,BEV,2020,Vehicles,2400.0,67587.0,116.0,7.32,2459.0,,,534.48,1052.0,5.0,296.0,17578.0
Europe,Projection-APS,EV stock,Buses,BEV,2020,Vehicles,7500.0,44488.0,408.0,3.05,3460.0,564.67,29.0,71.08,2480.0,3.0,90.0,15601.0
Europe,Projection-APS,EV sales,Buses,FCEV,2020,Vehicles,69.0,71102.0,181.0,4.23,1770.0,128.15,29.0,160.22,,7.0,276.0,73324.0
Europe,Projection-APS,EV stock,Buses,FCEV,2020,Vehicles,120.0,,531.0,3.07,3540.0,,83.0,156.31,1168.0,3.0,112.0,66604.0
Europe,Projection-APS,EV sales,Buses,PHEV,2020,Vehicles,130.0,63633.0,345.0,1.5,4645.0,641.01,84.0,243.48,,7.0,189.0,42806.0
Europe,Projection-APS,EV stock,Buses,PHEV,2020,Vehicles,1100.0,42438.0,,6.61,621.0,64.34,27.0,104.25,,2.0,192.0,43958.0
Europe,Projection-APS,EV sales,Vans,BEV,2020,Vehicles,38000.0,65348.0,112.0,6.96,4283.0,191.88,57.0,,1606.0,,177.0,
Europe,Projection-APS,EV stock,Vans,BEV,2020,Vehicles,150000.0,,473.0,11.59,,925.57,,,1024.0,,,4643.0
Europe,Projection-APS,EV sales,Vans,PHEV,2020,Vehicles,1100.0,44088.0,,8.5,3459.0,719.47,73.0,,1818.0,5.0,167.0,
Europe,Projection-APS,EV sales,Vans,PHEV,2021,Vehicles,3500.0,57790.0,379.0,1.01,2373.0,,28.0,,2140.0,3.0,218.0,
Europe,Projection-APS,EV stock,Vans,BEV,2021,Vehicles,210000.0,65558.0,539.0,10.59,2053.0,442.63,89.0,165.12,1711.0,,92.0,24654.0
Europe,Projection-APS,EV sales,Vans,BEV,2021,Vehicles,60000.0,35534.0,209.0,6.54,,393.76,93.0,,1764.0,,281.0,2828.0
Europe,Projection-APS,EV stock,Buses,PHEV,2021,Vehicles,1300.0,,,5.5,4719.0,930.59,,60.85,,,248.0,
Europe,Projection-APS,EV sales,Buses,PHEV,2021,Vehicles,140.0,59647.0,169.0,,1009.0,,72.0,426.04,1098.0,2.0,160.0,51985.0
Europe,Projection-APS,EV stock,Buses,FCEV,2021,Vehicles,190.0,,322.0,9.38,3965.0,510.69,,,1136.0,4.0,118.0,13316.0
Europe,Projection-APS,EV sales,Buses,FCEV,2021,Vehicles,90.0,43379.0,257.0,2.14,,74.63,30.0,116.73,2308.0,,241.0,9985.0
Europe,Projection-APS,EV stock,Buses,BEV,2021,Vehicles,10000.0,51564.0,565.0,9.5,709.0,160.23,64.0,113.27,1229.0,5.0,128.0,53440.0
Europe,Projection-APS,EV sales,Buses,BEV,2021,Vehicles,3900.0,,112.0,5.18,594.0,26.61,27.0,241.07,1618.0,,237.0,93188.0
Europe,Projection-APS,EV sales,Trucks,PHEV,2021,Vehicles,26.0,69577.0,344.0,2.67,4156.0,571.87,55.0,159.88,1494.0,5.0,241.0,
Europe,Projection-APS,EV stock,Trucks,FCEV,2021,Vehicles,14.0,31160.0,560.0,,193.0,43.23,49.0,,1796.0,6.0,233.0,722.0
Europe,Projection-APS,EV sales,Trucks,FCEV,2021,Vehicles,69.0,33743.0,591.0,9.92,518.0,122.46,60.0,101.52,1974.0,7.0,214.0,5513.0
Europe,Projection-APS,EV stock,Trucks,BEV,2021,Vehicles,2200.0,,490.0,6.46,1878.0,368.09,,187.76,1145.0,,200.0,53418.0
Europe,Projection-APS,EV sales,Trucks,BEV,2021,Vehicles,1700.0,65297.0,,1.07,2191.0,,71.0,156.39,1963.0,4.0,100.0,71139.0
Europe,Projection-APS,EV stock,Cars,PHEV,2021,Vehicles,2500000.0,51105.0,492.0,2.14,1010.0,198.77,,150.41,1068.0,,274.0,93128.0
Europe,Projection-APS,EV sales,Cars,PHEV,2021,Vehicles,1100000.0,73018.0,323.0,6.7,343.0,44.32,60.0,185.76,1770.0,,141.0,
Europe,Projection-APS,EV stock,Cars,FCEV,2021,Vehicles,3400.0,59722.0,349.0,5.9,633.0,88.37,87.0,249.28,,,91.0,34952.0
Europe,Projection-APS,EV stock,Trucks,PHEV,2021,Vehicles,50.0,59536.0,,10.23,,204.81,,,1779.0,4.0,259.0,
Europe,Projection-APS,EV sales,Cars,FCEV,2021,Vehicles,960.0,34577.0,157.0,,3903.0,245.11,,350.32,1939.0,6.0,174.0,6625.0
Europe,Projection-APS,EV stock,Cars,BEV,2021,Vehicles,2900000.0,,,11.0,3590.0,190.99,94.0,706.77,,4.0,,24029.0
Europe,Projection-APS,EV sales,Cars,BEV,2021,Vehicles,1200000.0,32782.0,409.0,3.54,3779.0,618.24,28.0,68.46,2482.0,6.0,,81664.0
Europe,Projection-APS,EV stock,Vans,PHEV,2021,Vehicles,6900.0,35163.0,497.0,6.04,,282.49,98.0,197.18,1498.0,5.0,200.0,93636.0
Europe,Projection-APS,EV stock,Vans,FCEV,2021,Vehicles,330.0,76675.0,475.0,9.07,3922.0,,69.0,145.26,,6.0,236.0,52470.0
Europe,Projection-APS,EV sales,Vans,FCEV,2021,Vehicles,27.0,,187.0,,971.0,72.63,,133.69,,,88.0,
Europe,Projection-STEPS,EV charging points,EV,Publicly available fast,2021,charging points,43000.0,41340.0,294.0,2.02,4407.0,,83.0,282.31,1211.0,3.0,276.0,
Europe,Projection-STEPS,EV charging points,EV,Publicly available slow,2021,charging points,310000.0,30712.0,306.0,5.23,,144.55,84.0,274.51,2012.0,5.0,176.0,65565.0
Europe,Projection-APS,Electricity demand,Buses,EV,2021,GWh,580.0,,175.0,,4307.0,,32.0,182.86,1305.0,,233.0,59496.0
Europe,Projection-APS,Electricity demand,Trucks,EV,2021,GWh,130.0,42127.0,211.0,9.34,4407.0,371.95,30.0,142.18,2480.0,5.0,176.0,91004.0
Europe,Projection-APS,Electricity demand,Vans,EV,2021,GWh,1100.0,,407.0,8.09,3452.0,561.99,89.0,218.67,1359.0,,105.0,18462.0
Europe,Projection-APS,Electricity demand,Cars,EV,2021,GWh,7800.0,61137.0,591.0,,2214.0,523.39,55.0,93.06,1259.0,4.0,,1785.0
Europe,Projection-APS,Oil displacement Mbd,Buses,EV,2021,Milion barrels per day,0.002300000051036,45626.0,495.0,,,703.1,73.0,147.47,,2.0,,47706.0
Europe,Projection-APS,Oil displacement Mbd,Trucks,EV,2021,Milion barrels per day,0.000790000020061,30415.0,,5.29,4200.0,870.24,73.0,140.93,1084.0,3.0,173.0,15965.0
Europe,Projection-APS,Oil displacement Mbd,Vans,EV,2021,Milion barrels per day,0.008399999700487,55938.0,518.0,1.38,875.0,181.3,82.0,158.3,,7.0,93.0,69393.0
Europe,Projection-APS,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.061999998986721,74938.0,580.0,6.22,539.0,125.05,93.0,160.34,,5.0,94.0,61160.0
Europe,Projection-APS,"Oil displacement, million lge",Buses,EV,2021,"Oil displacement, million lge",130.0,62829.0,221.0,3.29,456.0,40.31,74.0,334.84,1179.0,2.0,94.0,
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2021,"Oil displacement, million lge",46.0,34928.0,211.0,3.04,,277.93,92.0,436.02,,4.0,195.0,67113.0
Europe,Projection-APS,"Oil displacement, million lge",Vans,EV,2021,"Oil displacement, million lge",490.0,38396.0,159.0,10.23,1065.0,67.73,74.0,465.41,1501.0,,82.0,2627.0
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",3600.0,78301.0,353.0,6.28,,136.54,51.0,144.48,1348.0,7.0,262.0,72127.0
Europe,Historical,Oil displacement Mbd,Buses,EV,2021,Milion barrels per day,0.002300000051036,,148.0,5.62,235.0,,39.0,263.51,,4.0,,
Europe,Historical,Oil displacement Mbd,Trucks,EV,2021,Milion barrels per day,0.000790000020061,73376.0,129.0,10.89,453.0,23.37,33.0,255.81,1822.0,7.0,253.0,95096.0
Europe,Historical,Oil displacement Mbd,Vans,EV,2021,Milion barrels per day,0.008399999700487,69387.0,359.0,,2315.0,332.43,,172.7,1159.0,,136.0,6654.0
Europe,Historical,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.061999998986721,,238.0,2.26,4140.0,,21.0,,,7.0,225.0,56266.0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2021,"Oil displacement, million lge",130.0,57101.0,575.0,1.37,4482.0,1030.86,,107.83,2046.0,7.0,238.0,
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2021,"Oil displacement, million lge",46.0,63907.0,457.0,5.47,4056.0,741.44,75.0,164.11,2104.0,3.0,78.0,28639.0
Europe,Historical,"Oil displacement, million lge",Vans,EV,2021,"Oil displacement, million lge",490.0,,247.0,5.14,395.0,39.03,50.0,202.43,2330.0,6.0,258.0,18796.0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",3600.0,55338.0,190.0,8.82,1526.0,115.98,50.0,263.16,1984.0,3.0,,
Europe,Projection-STEPS,Oil displacement Mbd,Buses,EV,2021,Milion barrels per day,0.002300000051036,36985.0,292.0,11.58,1619.0,189.1,62.0,212.33,1862.0,6.0,217.0,
Europe,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2021,Milion barrels per day,0.000790000020061,,,6.37,2815.0,172.28,54.0,352.94,,4.0,92.0,38424.0
Europe,Projection-STEPS,Oil displacement Mbd,Vans,EV,2021,Milion barrels per day,0.008399999700487,46752.0,,8.8,,28.78,77.0,225.81,1837.0,7.0,188.0,11531.0
Europe,Projection-STEPS,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.061999998986721,55726.0,421.0,,2722.0,,49.0,116.39,1284.0,3.0,219.0,10534.0
Europe,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2021,"Oil displacement, million lge",130.0,,115.0,9.74,2702.0,124.29,65.0,,1334.0,7.0,,4504.0
Europe,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2021,"Oil displacement, million lge",46.0,66682.0,489.0,10.31,1353.0,264.65,52.0,106.34,2381.0,7.0,,
Europe,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2021,"Oil displacement, million lge",490.0,55867.0,270.0,4.59,,,90.0,333.33,1557.0,7.0,93.0,32806.0
Europe,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",3600.0,68189.0,,9.0,4023.0,178.62,45.0,405.41,1688.0,4.0,211.0,96376.0
Europe,Historical,EV stock share,Trucks,EV,2021,percent,0.028999999165535,41928.0,388.0,10.56,,115.62,68.0,175.26,1085.0,6.0,,
Europe,Historical,EV sales share,Trucks,EV,2021,percent,0.349999994039536,79793.0,491.0,,3373.0,662.46,,,1761.0,,,
Europe,Historical,EV stock share,Cars,EV,2021,percent,1.79999995231628,33858.0,,6.1,4776.0,704.94,52.0,,1640.0,5.0,207.0,84002.0
Europe,Historical,EV charging points,EV,Publicly available slow,2021,charging points,310000.0,,319.0,3.77,965.0,123.13,46.0,144.2,1963.0,7.0,110.0,16619.0
Europe,Historical,EV charging points,EV,Publicly available fast,2021,charging points,43000.0,63709.0,429.0,11.2,,636.46,27.0,62.94,1511.0,7.0,208.0,
Europe,Projection-APS,EV stock share,Trucks,EV,2021,percent,0.028999999165535,,103.0,,,180.0,91.0,883.5,1246.0,3.0,261.0,45919.0
Europe,Projection-APS,EV sales share,Trucks,EV,2021,percent,0.349999994039536,47257.0,278.0,7.22,2248.0,249.98,,151.08,1243.0,6.0,,12783.0
Europe,Projection-APS,EV sales share,Cars,EV,2021,percent,17.0,66152.0,149.0,,2713.0,161.69,63.0,422.82,1124.0,4.0,136.0,42603.0
Europe,Projection-APS,EV stock share,Vans,EV,2021,percent,0.579999983310699,,311.0,10.21,1851.0,230.26,90.0,289.39,1138.0,5.0,182.0,92340.0
Europe,Projection-APS,EV sales share,Vans,EV,2021,percent,2.90000009536743,47496.0,113.0,2.07,392.0,17.72,76.0,672.57,,4.0,147.0,
Europe,Projection-APS,EV stock share,Buses,EV,2021,percent,0.790000021457672,31471.0,270.0,,692.0,74.74,32.0,,1792.0,5.0,83.0,73431.0
Europe,Projection-APS,EV stock share,Cars,EV,2021,percent,1.79999995231628,70427.0,395.0,8.31,2340.0,,71.0,179.75,1300.0,4.0,259.0,85545.0
Europe,Projection-APS,EV sales share,Buses,EV,2021,percent,6.69999980926514,71529.0,326.0,5.21,742.0,96.76,60.0,184.05,1987.0,2.0,,32708.0
Europe,Historical,EV sales share,Cars,EV,2021,percent,17.0,48873.0,226.0,6.51,4472.0,404.27,69.0,305.31,1891.0,4.0,121.0,7641.0
Europe,Historical,EV sales share,Buses,EV,2021,percent,6.69999980926514,,121.0,4.11,1264.0,61.18,31.0,256.2,2112.0,6.0,,82723.0
Europe,Historical,EV stock share,Vans,EV,2021,percent,0.579999983310699,,428.0,3.25,648.0,,22.0,,1811.0,5.0,78.0,41434.0
Europe,Historical,EV sales share,Vans,EV,2021,percent,2.90000009536743,67791.0,353.0,8.62,3712.0,524.13,74.0,,,3.0,,
Europe,Historical,EV stock share,Buses,EV,2021,percent,0.790000021457672,39332.0,,3.1,1287.0,113.26,84.0,381.82,1115.0,,,
Europe,Projection-APS,EV charging points,EV,Publicly available fast,2021,charging points,43000.0,45664.0,241.0,,3125.0,301.25,82.0,340.25,1968.0,,144.0,67843.0
Europe,Projection-APS,EV charging points,EV,Publicly available slow,2021,charging points,310000.0,75924.0,251.0,7.01,,,,155.38,1505.0,5.0,282.0,
Europe,Projection-STEPS,EV sales share,Trucks,EV,2021,percent,0.349999994039536,77797.0,409.0,6.71,,764.5,95.0,232.27,1477.0,6.0,232.0,73849.0
Europe,Projection-STEPS,EV stock share,Trucks,EV,2021,percent,0.028999999165535,62941.0,406.0,1.54,698.0,113.36,,229.06,1577.0,5.0,221.0,89872.0
Europe,Projection-STEPS,EV stock share,Cars,EV,2021,percent,1.79999995231628,73842.0,484.0,8.66,1167.0,225.93,49.0,101.24,1318.0,4.0,280.0,62720.0
Europe,Projection-STEPS,EV sales share,Cars,EV,2021,percent,17.0,37757.0,355.0,8.89,3709.0,526.68,26.0,,2271.0,4.0,293.0,29450.0
Europe,Projection-STEPS,EV stock share,Vans,EV,2021,percent,0.579999983310699,66263.0,503.0,9.45,2921.0,587.71,,,1142.0,6.0,162.0,92598.0
Europe,Projection-STEPS,EV sales share,Vans,EV,2021,percent,2.90000009536743,,303.0,9.03,841.0,101.93,,204.62,2400.0,2.0,111.0,42701.0
Europe,Projection-STEPS,EV sales share,Buses,EV,2021,percent,6.69999980926514,31446.0,257.0,,140.0,14.39,79.0,307.39,2083.0,7.0,131.0,
Europe,Projection-STEPS,EV stock share,Buses,EV,2021,percent,0.790000021457672,,444.0,,4878.0,866.33,25.0,56.31,1648.0,5.0,153.0,89132.0
Europe,Projection-STEPS,EV sales,Trucks,PHEV,2021,Vehicles,26.0,45587.0,240.0,6.6,3461.0,,94.0,391.67,1455.0,,86.0,76719.0
Europe,Projection-STEPS,EV stock,Trucks,PHEV,2021,Vehicles,50.0,37099.0,124.0,6.45,2656.0,131.74,,266.13,,3.0,162.0,55674.0
Europe,Projection-STEPS,EV stock,Trucks,FCEV,2021,Vehicles,14.0,32615.0,271.0,10.94,,,,77.49,2433.0,2.0,268.0,31002.0
Europe,Projection-STEPS,EV sales,Trucks,FCEV,2021,Vehicles,69.0,32722.0,,1.35,3087.0,466.75,,,2022.0,2.0,288.0,11773.0
Europe,Projection-STEPS,EV stock,Trucks,BEV,2021,Vehicles,2200.0,53986.0,273.0,9.52,399.0,43.57,26.0,95.24,2440.0,4.0,228.0,98898.0
Europe,Projection-STEPS,EV sales,Trucks,BEV,2021,Vehicles,1700.0,62996.0,122.0,3.02,3518.0,171.68,96.0,,1816.0,7.0,116.0,82258.0
Europe,Projection-STEPS,EV stock,Cars,PHEV,2021,Vehicles,2500000.0,38381.0,309.0,5.92,3478.0,429.88,66.0,213.59,,5.0,222.0,1346.0
Europe,Projection-STEPS,EV sales,Cars,PHEV,2021,Vehicles,1100000.0,32703.0,353.0,,,584.0,79.0,223.8,1899.0,2.0,272.0,38147.0
Europe,Projection-STEPS,EV stock,Cars,FCEV,2021,Vehicles,3400.0,36021.0,204.0,6.37,3346.0,273.03,92.0,450.98,1608.0,4.0,129.0,
Europe,Projection-STEPS,EV sales,Cars,FCEV,2021,Vehicles,960.0,61969.0,351.0,6.54,,611.58,68.0,193.73,2097.0,3.0,,346.0
Europe,Projection-STEPS,EV stock,Buses,PHEV,2021,Vehicles,1300.0,71793.0,512.0,5.84,2247.0,460.19,38.0,74.22,2434.0,2.0,,78243.0
Europe,Projection-STEPS,EV sales,Buses,PHEV,2021,Vehicles,140.0,34093.0,368.0,,4904.0,,90.0,244.57,1524.0,6.0,186.0,61993.0
Europe,Projection-STEPS,EV stock,Buses,FCEV,2021,Vehicles,190.0,32843.0,592.0,,4437.0,1050.68,61.0,103.04,1948.0,,214.0,84077.0
Europe,Projection-STEPS,EV sales,Buses,FCEV,2021,Vehicles,90.0,36224.0,119.0,6.69,3333.0,158.65,51.0,428.57,1650.0,2.0,157.0,
Europe,Projection-STEPS,EV stock,Buses,BEV,2021,Vehicles,10000.0,75706.0,528.0,3.48,,577.63,,47.35,1191.0,4.0,297.0,3119.0
Europe,Projection-STEPS,EV sales,Buses,BEV,2021,Vehicles,3900.0,63790.0,123.0,,743.0,36.56,22.0,178.86,1465.0,7.0,257.0,25802.0
Europe,Projection-STEPS,EV stock,Cars,BEV,2021,Vehicles,2900000.0,53504.0,279.0,8.49,,108.36,76.0,272.4,1260.0,6.0,103.0,34677.0
Europe,Projection-STEPS,EV sales,Cars,BEV,2021,Vehicles,1200000.0,73222.0,183.0,8.36,4328.0,316.81,47.0,256.83,1739.0,,,57594.0
Europe,Projection-STEPS,EV stock,Vans,PHEV,2021,Vehicles,6900.0,65122.0,100.0,1.84,,163.92,33.0,330.0,1019.0,5.0,278.0,60561.0
Europe,Projection-STEPS,EV sales,Vans,PHEV,2021,Vehicles,3500.0,37643.0,585.0,2.76,4386.0,,62.0,,,,213.0,23964.0
Europe,Projection-STEPS,EV stock,Vans,BEV,2021,Vehicles,210000.0,41192.0,523.0,5.01,4595.0,961.27,50.0,,2026.0,,162.0,53079.0
Europe,Projection-STEPS,EV sales,Vans,BEV,2021,Vehicles,60000.0,40216.0,193.0,5.85,3586.0,276.84,39.0,202.07,1053.0,5.0,208.0,75545.0
Europe,Projection-STEPS,EV stock,Vans,FCEV,2021,Vehicles,330.0,,250.0,3.24,2039.0,203.9,49.0,196.0,1986.0,7.0,267.0,
Europe,Projection-STEPS,EV sales,Vans,FCEV,2021,Vehicles,27.0,,108.0,5.86,,114.65,77.0,712.96,1643.0,6.0,152.0,49900.0
Europe,Historical,EV stock,Trucks,BEV,2021,Vehicles,2200.0,,584.0,8.81,2575.0,601.52,29.0,49.66,1556.0,4.0,145.0,94022.0
Europe,Historical,EV stock,Trucks,FCEV,2021,Vehicles,14.0,34365.0,366.0,3.22,4661.0,682.37,91.0,,,7.0,86.0,26272.0
Europe,Historical,EV stock,Trucks,PHEV,2021,Vehicles,50.0,,351.0,,410.0,57.56,99.0,282.05,1483.0,5.0,230.0,11297.0
Europe,Historical,EV sales,Trucks,PHEV,2021,Vehicles,26.0,35985.0,,8.47,4865.0,936.03,65.0,135.14,2159.0,2.0,271.0,41384.0
Europe,Historical,EV sales,Trucks,FCEV,2021,Vehicles,69.0,,211.0,3.56,2025.0,170.91,80.0,379.15,1949.0,2.0,84.0,
Europe,Historical,Electricity demand,Buses,EV,2021,GWh,580.0,76218.0,154.0,9.81,3850.0,,92.0,597.4,2022.0,7.0,,82.0
Europe,Historical,Electricity demand,Trucks,EV,2021,GWh,130.0,,559.0,9.46,2845.0,636.14,94.0,,1551.0,2.0,151.0,59420.0
Europe,Historical,Electricity demand,Vans,EV,2021,GWh,1100.0,51620.0,561.0,,4826.0,,53.0,94.47,1224.0,7.0,198.0,17607.0
Europe,Historical,Electricity demand,Cars,EV,2021,GWh,7800.0,32207.0,,7.24,4700.0,1018.96,80.0,147.6,1676.0,,,
Europe,Projection-STEPS,Electricity demand,Buses,EV,2021,GWh,580.0,75351.0,380.0,7.95,2471.0,375.59,66.0,173.68,1329.0,4.0,,66838.0
Europe,Projection-STEPS,Electricity demand,Trucks,EV,2021,GWh,130.0,41947.0,268.0,2.34,,11.58,71.0,264.93,1668.0,6.0,78.0,63282.0
Europe,Projection-STEPS,Electricity demand,Vans,EV,2021,GWh,1100.0,69085.0,152.0,7.72,4541.0,276.09,90.0,,1013.0,,151.0,94014.0
Europe,Projection-STEPS,Electricity demand,Cars,EV,2021,GWh,7800.0,51148.0,350.0,8.91,1485.0,207.9,,,1537.0,7.0,106.0,1122.0
Europe,Historical,EV sales,Trucks,BEV,2021,Vehicles,1700.0,78393.0,377.0,4.77,,,44.0,,1898.0,5.0,,18481.0
Europe,Historical,EV stock,Cars,PHEV,2021,Vehicles,2500000.0,56964.0,571.0,6.43,,177.92,25.0,,2349.0,4.0,153.0,13942.0
Europe,Historical,EV sales,Cars,PHEV,2021,Vehicles,1100000.0,,143.0,10.3,455.0,,,258.74,1249.0,5.0,118.0,
Europe,Historical,EV stock,Cars,FCEV,2021,Vehicles,3400.0,60983.0,427.0,10.34,1176.0,,,166.28,,2.0,233.0,
Europe,Historical,EV sales,Cars,FCEV,2021,Vehicles,960.0,51055.0,499.0,3.63,,692.61,,46.09,1685.0,3.0,203.0,
Europe,Historical,EV stock,Cars,BEV,2021,Vehicles,2900000.0,63056.0,299.0,4.46,,154.16,23.0,,1901.0,6.0,152.0,95933.0
Europe,Historical,EV sales,Cars,BEV,2021,Vehicles,1200000.0,,447.0,8.43,4436.0,793.16,63.0,140.94,1862.0,7.0,96.0,72129.0
Europe,Historical,EV stock,Vans,PHEV,2021,Vehicles,6900.0,77493.0,594.0,,4023.0,,79.0,133.0,1260.0,4.0,199.0,68167.0
Europe,Historical,EV sales,Vans,PHEV,2021,Vehicles,3500.0,79803.0,315.0,,811.0,102.19,86.0,273.02,2213.0,6.0,249.0,43276.0
Europe,Historical,EV stock,Vans,FCEV,2021,Vehicles,330.0,30388.0,190.0,11.51,2276.0,172.98,,110.53,2279.0,2.0,240.0,43583.0
Europe,Historical,EV stock,Vans,BEV,2021,Vehicles,210000.0,,486.0,,3029.0,588.84,31.0,63.79,,5.0,85.0,22895.0
Europe,Historical,EV sales,Vans,FCEV,2021,Vehicles,27.0,32334.0,439.0,1.3,2306.0,404.93,47.0,107.06,2040.0,2.0,296.0,
Europe,Historical,EV sales,Buses,PHEV,2021,Vehicles,140.0,79310.0,112.0,1.97,2902.0,,98.0,875.0,2013.0,,281.0,
Europe,Historical,EV stock,Buses,FCEV,2021,Vehicles,190.0,60063.0,222.0,6.7,,190.56,75.0,337.84,1794.0,3.0,76.0,59143.0
Europe,Historical,EV stock,Buses,PHEV,2021,Vehicles,1300.0,77086.0,129.0,,3386.0,174.72,26.0,201.55,1658.0,7.0,,95695.0
Europe,Historical,EV sales,Vans,BEV,2021,Vehicles,60000.0,,325.0,1.81,,404.56,82.0,252.31,,4.0,,79260.0
Europe,Historical,EV sales,Buses,FCEV,2021,Vehicles,90.0,77178.0,128.0,1.84,,206.85,,601.56,2216.0,3.0,294.0,6132.0
Europe,Historical,EV stock,Buses,BEV,2021,Vehicles,10000.0,65453.0,,5.8,2414.0,120.7,97.0,776.0,,2.0,261.0,28558.0
Europe,Historical,EV sales,Buses,BEV,2021,Vehicles,3900.0,38771.0,387.0,2.11,2877.0,,33.0,85.27,1611.0,4.0,,79237.0
Europe,Historical,EV sales,Buses,BEV,2022,Vehicles,5000.0,75490.0,104.0,11.67,1372.0,57.08,74.0,711.54,2393.0,6.0,214.0,84886.0
