region,category,parameter,mode,powertrain,year,unit,value,Log_price,Log_range_km,Log_charging_time,Log_sales_volume,Log_co2_saved,Log_battery_capacity,Log_energy_efficiency,Log_weight_kg,Log_number_of_seats,Log_motor_power,Log_distance_traveled
Europe,Projection-APS,"Oil displacement, million lge",Buses,EV,2022,"Oil displacement, million lge",180.0,0.5292644564857597,0.6689309929086993,0.7932620250416027,0.9696008853032234,1.114667869239317,-0.7262694120907849,-1.1099826982863736,0.09779450027169663,-0.994270131369175,0.15355256969991707,-0.752464883657544
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2022,"Oil displacement, million lge",95.0,0.09908211827602519,-0.1342733318773542,-1.0256489348915447,0.11093465662971662,0.05782718704443113,-1.7888846033318901,-1.611506085327791,1.203400587072659,-0.1706687284743508,0.14453800186105378,0.18901961315726973
Europe,Projection-APS,"Oil displacement, million lge",Vans,EV,2022,"Oil displacement, million lge",720.0,1.727768595454751,-1.8016577226762232,0.24064792109687333,1.1864491014759553,-0.03909231153804848,1.818444843334217,1.8045400917481873,-1.9192232922159567,-0.994270131369175,0.6617516838299231,-0.1591339416871682
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2022,"Oil displacement, million lge",6000.0,1.6187150095752412,1.156032138553457,0.13910601982963366,-1.2383676097595644,-0.3139295764514339,1.0501450385877769,-0.34158630270770646,-0.9131339535942365,0.4681661504009069,0.10977259492592942,0.619460084124933
Europe,Projection-APS,Electricity demand,Buses,EV,2022,GWh,720.0,1.1625127067905259,0.45824298682180886,0.14245765149014836,1.2236011436344016,1.2372261233705797,-0.27649017755378275,-0.5478222760527863,1.6915147287313053,-0.994270131369175,1.4863883169209677,0.15291558693809892
Europe,Projection-APS,Electricity demand,Trucks,EV,2022,GWh,260.0,0.04985357318758422,-0.06690560952039461,0.17568926931706969,0.5875536579998457,0.44721056999213155,0.27843240381234663,0.16999895640357135,0.6550883005966252,0.1345429470670372,-1.5463567506488112,1.1924954774556866
Europe,Projection-APS,Electricity demand,Vans,EV,2022,GWh,1600.0,0.07953654456579375,-0.8367649560672918,-3.185761893689226,0.15128816982186144,-0.24991355845567798,0.5543882589688769,1.2269336243956008,-0.021484487287800218,0.10869277163545121,-1.4606396397535073,0.6149774862897622
Europe,Projection-APS,Electricity demand,Cars,EV,2022,GWh,11000.0,0.11541420146410687,0.39880752892212606,0.1591377637117267,0.5043309137968948,0.6428525921259353,0.15048723115837445,0.11070084715261902,0.10894707371380455,-0.1706687284743508,-1.4325722591742216,0.18817498512092729
Europe,Projection-STEPS,EV charging points,EV,Publicly available fast,2022,charging points,68000.0,-1.1969543441993546,-0.6975536803818876,0.2502243814798513,0.9896869795584133,0.4459056389351021,0.734860350438926,1.171505862760806,-2.0110898426867565,0.9901322523332338,0.21145017553114073,0.9088001474759525
Europe,Projection-STEPS,EV charging points,EV,Publicly available slow,2022,charging points,440000.0,-0.35796776245746215,1.1430098877626584,0.16577368751976365,0.3980217051782773,0.9658138028638283,0.734860350438926,-0.39659251930589456,0.23338272191046391,0.4681661504009069,1.4751910221301516,1.2850624609282741
Europe,Projection-APS,EV stock,Vans,FCEV,2022,Vehicles,320.0,-0.8519787661071787,0.40956025245122474,0.17238916160722234,0.0891105913831774,0.3494037228189065,-2.169909623814393,-2.238448361235986,0.08727160227954221,1.4314483033506302,0.7191519230475519,-1.1339576580913011
Europe,Projection-APS,EV stock,Vans,PHEV,2022,Vehicles,9000.0,0.4301983071433589,-0.06520964980929522,-0.7908307238932369,0.1976417316699145,0.20698956553007,-1.427776508672008,-0.42762797729381324,0.03269727630865041,-2.15507111217676,1.628481003117692,0.7809626747249502
Europe,Projection-APS,EV sales,Cars,BEV,2022,Vehicles,1600000.0,-1.4930759043122825,1.3746813496067982,-0.3483226694230185,-0.46604338483733293,0.41411307953507004,0.32420877459888237,-1.8293673959937848,-2.289085691384347,0.14738102902036296,0.16152533528450627,0.21237772275023
Europe,Projection-APS,EV stock,Cars,BEV,2022,Vehicles,4400000.0,0.5688587684801701,0.0829943191497117,0.7533219028725013,1.1776214568041636,0.9939890614861948,-0.5408468605777088,-0.34939456595070545,0.05836063386421051,-0.994270131369175,-0.45386266171429784,-3.0497828605763835
Europe,Projection-APS,EV sales,Cars,FCEV,2022,Vehicles,1300.0,0.08765008883888294,-0.25915206981716166,1.4542908889269026,0.01278838252211221,-0.11090160101092433,-2.169909623814393,-1.2287977296911134,-1.2976436105039906,0.17288576320894405,0.26109731681974013,0.42552203248687087
Europe,Projection-APS,EV stock,Trucks,PHEV,2022,Vehicles,69.0,0.14134358166410346,0.7498596048319046,-2.336492100066858,-0.4866478218911041,0.14647377856519708,0.1938445351655364,-0.45855299657147813,0.18075991295913219,-2.15507111217676,1.1195477059358183,-1.8266051652415098
Europe,Projection-APS,EV stock,Cars,FCEV,2022,Vehicles,4700.0,1.749527414431212,-0.4755083467922652,-1.1079989634562972,-1.2762417065185088,-2.0769063432824058,0.769487700724649,0.8847244871560053,1.4029449534864997,1.4314483033506302,0.11562188754505011,-0.2799924483330033
Europe,Projection-APS,EV sales,Cars,PHEV,2022,Vehicles,1100000.0,0.11747896473731304,-0.8714881838135436,1.0184520138096609,-0.15026219260262744,-0.6565283830807103,0.1188124952075305,0.7501868366793054,1.1951529562672545,0.4681661504009069,0.14811286363848047,-0.43081133988433495
Europe,Projection-APS,EV stock,Cars,PHEV,2022,Vehicles,3400000.0,-1.3146352640233931,1.4367922257408556,0.18555926207156173,0.29535037398994746,0.9606700141860073,0.1250020070163469,-2.0216318806072513,-2.120276087604311,-0.994270131369175,0.15745662896183918,0.709733941695424
Europe,Projection-APS,EV stock,Trucks,BEV,2022,Vehicles,4300.0,0.11751426518883075,-0.8264701965800753,-0.699682708564959,0.7063527211025805,0.19127468365592176,-0.5482885799768474,0.5149006219829777,-0.4620074744167917,0.4681661504009069,-1.2165147590876102,0.3493587491710731
Europe,Projection-APS,EV stock,Trucks,FCEV,2022,Vehicles,26.0,-1.1850979688240633,-1.7704452635877008,0.19538408307644367,-0.045829998490741077,-0.9909918965234314,-0.43611008615860003,0.9226848831160984,0.5037690751914933,1.4314483033506302,0.15592952334823837,0.3944987293880732
Europe,Projection-APS,EV sales,Trucks,PHEV,2022,Vehicles,24.0,0.37778008237648675,1.0767661989449537,1.4506523801872346,0.15593845634772094,0.7691833298911105,-0.007737617189223503,-1.7564607736101014,0.43365743855434946,-2.15507111217676,0.13771762332435583,0.5427277471157963
Europe,Projection-APS,EV sales,Buses,BEV,2022,Vehicles,5000.0,-1.6197177515936654,-1.7859984103091215,0.214899850596844,0.655101370929501,-0.03122832687331378,-0.03766376885606596,1.1066765685443494,0.25050309937130694,1.4314483033506302,0.17336279959926226,-0.5323758728730212
Europe,Projection-APS,EV sales,Buses,FCEV,2022,Vehicles,120.0,0.06918632595151718,0.3623927904658288,1.4542908889269026,-1.6761901475743888,-1.0962199172054494,-1.9634235418561596,-1.5375541224763207,-2.280276081562374,-2.15507111217676,-0.372695797397746,0.1910232140063018
Europe,Projection-APS,EV stock,Buses,FCEV,2022,Vehicles,250.0,0.1438836139601469,-1.412386760181031,0.2051641439215578,0.25914206508914645,-0.6753820184319396,0.6652538985409997,1.447296602011412,-1.3620378822929615,-0.1706687284743508,0.15202359098653778,-0.7371222026686474
Europe,Projection-APS,EV sales,Buses,PHEV,2022,Vehicles,73.0,0.8041528504599506,1.2158439528405467,0.13238701702847494,0.6694317672224872,1.2194493984046981,0.15048723115837445,-0.8141008050953858,0.9077306556330585,0.9901322523332338,1.628481003117692,1.3100821274654961
Europe,Projection-APS,EV stock,Buses,PHEV,2022,Vehicles,1300.0,1.4770220775381273,-1.144836662226703,0.9983158820335293,-0.5237787913328673,-1.2446955330498903,0.5543882589688769,1.3873183063174894,0.021837354718140918,1.4314483033506302,0.4055585605324651,0.1430404062411406
Europe,Projection-APS,EV sales,Vans,BEV,2022,Vehicles,90000.0,-0.35180934467400315,0.8260819103147337,0.8129568388009767,0.1206276047909084,0.6509947262467889,-0.9174456635777278,-1.2086959361154646,-0.4148717039711495,-2.15507111217676,-1.849979441211589,1.0174888095364458
Europe,Projection-APS,EV stock,Vans,BEV,2022,Vehicles,280000.0,1.0770242865466482,0.2208360909158629,1.0162239703896363,-0.8459243738676041,-0.5261000902822456,0.29708840297094646,0.40876891012802596,0.059153697914408644,0.17288576320894405,0.10977259492592942,0.15839443057346106
Europe,Projection-APS,EV sales,Vans,PHEV,2022,Vehicles,3300.0,0.09388279757641484,-0.2914635948752008,0.17238916160722234,0.21337330154067619,-0.1324630570171061,0.06152328196638744,0.19230670684734408,0.46645308555028137,0.17922660185440206,-1.0387842925696325,-0.5114245188412555
Europe,Projection-APS,EV sales,Vans,PHEV,2023,Vehicles,2400.0,-1.1596601559322728,0.9477477660094102,1.4305295945255105,0.21323695022851874,0.6308492855113497,0.9996771549260567,-0.09307945216010945,0.1497650491406335,0.18555342758535776,1.372603825446378,0.21978387423334084
Europe,Projection-APS,EV stock,Vans,BEV,2023,Vehicles,420000.0,-0.24143955622696986,-1.0097607939587556,0.15581209357720982,-1.0251510715322885,-3.108692945843625,-1.8660648606783463,-0.04152358015498538,0.8368784190284648,0.4681661504009069,-1.3498240460596662,-0.9077517726623255
Europe,Projection-APS,EV sales,Vans,BEV,2023,Vehicles,150000.0,-1.399227964100675,-0.8197008751134216,-0.7397159366419975,-0.42708473756434584,-1.2916454760095748,0.15048723115837445,0.6202718833838136,1.0547553604734068,0.20445044324558212,0.16067811656507153,0.017862628630710746
Europe,Projection-APS,EV stock,Buses,PHEV,2023,Vehicles,1200.0,0.07924765627291756,-0.1667868948893509,1.4157754495580075,0.6425991727826145,0.5655616586114933,-1.1966041248101051,-0.8502755455703875,1.546630795672239,0.4681661504009069,0.1395946835586372,0.8392302040571419
Europe,Projection-APS,EV sales,Buses,PHEV,2023,Vehicles,160.0,0.20955451930719302,-1.5630969638320333,-0.546622290190306,0.3663867722539082,-0.5410602514141499,-1.3483948958039227,0.204815099937515,0.46338010870198804,-0.1706687284743508,0.5135562618814279,-0.40185917349774725
Europe,Projection-APS,EV stock,Buses,FCEV,2023,Vehicles,560.0,0.7655750224329497,0.494623076119695,0.1524812633628362,-0.3249590029928375,0.10076417246519419,-0.05228501007145548,-0.23584634906177868,0.09257542923867303,-2.15507111217676,1.46395423062692,0.1688742386209213
Europe,Projection-APS,EV sales,Buses,FCEV,2023,Vehicles,210.0,0.10725327100682698,0.5582946697306853,-1.620261903387043,0.2506563131450799,0.39542374821591864,0.9359776503079213,0.5258693589463366,-0.8802553182921918,0.12810225261130023,-0.5583188095154309,0.18873005662209588
Europe,Projection-APS,EV stock,Buses,BEV,2023,Vehicles,22000.0,0.16010734443929167,0.9946631097249198,1.088555210970493,0.7781836676157927,1.1829380553279607,-0.1261739415316724,-1.5480814571913857,1.2931596403081023,0.17288576320894405,0.15745662896183918,-0.7760447571894752
Europe,Projection-APS,EV sales,Buses,BEV,2023,Vehicles,8300.0,0.14393864251677577,1.2864366104569906,-0.28200945417251577,0.06527519004607918,0.8352162579900416,0.2962621060827923,-1.6088232662958424,0.10549424336918103,0.4681661504009069,0.1552505746909053,-1.1700929997442429
Europe,Projection-APS,EV sales,Trucks,PHEV,2023,Vehicles,38.0,0.07434825425478335,-0.4168543852752181,-2.8638824343019422,-0.9056619886079467,-1.2753168503115988,-1.992358777344051,-1.3336472033913858,1.4186971965180257,0.2604044226073267,0.7048985342214327,0.19042973654384043
Europe,Projection-APS,EV stock,Trucks,FCEV,2023,Vehicles,150.0,1.041215560988527,-1.3860177301556493,-0.3994374566742579,1.0286221526001702,0.4679696770114035,1.3244102820907795,1.5929231720678976,0.13749016367970196,-0.1706687284743508,-0.8939581222183065,0.1577887176881307
Europe,Projection-APS,EV stock,Trucks,BEV,2023,Vehicles,18000.0,-0.26376684047510257,0.2751074659797173,0.14245765149014836,-0.5644570754706415,-0.2700552073592361,0.8706653298430901,0.30012278312441815,1.107646073755828,-0.994270131369175,-0.2546961189526558,-0.787429940407373
Europe,Projection-APS,EV sales,Trucks,BEV,2023,Vehicles,11000.0,0.8959575191842961,0.5553158186321981,-2.336492100066858,1.168402756983027,1.1375361175782475,0.16922024450843542,0.12134909935286274,-1.4566763961465818,0.9901322523332338,-0.08550802078469318,-0.8051655171357655
Europe,Projection-APS,EV stock,Cars,PHEV,2023,Vehicles,4500000.0,0.14034440120899574,-0.23521362282078417,0.17238916160722234,0.08720811426930493,-0.07850339724338916,0.10015435424744884,0.5557190790248059,0.12885473822132884,0.9901322523332338,0.9915936753911243,-0.9305193010809789
Europe,Projection-APS,EV sales,Cars,PHEV,2023,Vehicles,1100000.0,0.3235092475205635,-0.2752509453881932,-0.3951310968700919,0.15426127130447662,-0.013945623471509596,-0.665567814681361,0.21958843566305083,-0.08688897177017894,-2.15507111217676,0.15609923790506575,-2.3811355651152155
Europe,Projection-APS,EV stock,Cars,FCEV,2023,Vehicles,5500.0,0.10475088660824268,0.02703836572489244,-0.5980152039746154,0.23362897801589863,0.061285921934998676,0.6641792478848567,0.34549457270257844,0.5208918833332956,-0.994270131369175,-0.29354571126792334,0.18877025770088096
Europe,Projection-APS,EV stock,Trucks,PHEV,2023,Vehicles,100.0,0.07746292874700275,-0.34570981920892796,0.7883099590797933,-0.8969911087465677,-1.20548269004001,0.769487700724649,1.0971993132077618,0.09907868812913395,0.15377854560011733,0.14044752726789592,0.19040067741344413
Europe,Projection-APS,EV sales,Cars,FCEV,2023,Vehicles,820.0,-1.6647075413348034,-2.3692319525672985,-2.620112330287617,-0.08787221973900372,-1.3545028250105193,-0.5265959191167497,1.3947483531643778,-2.0821861983940404,-2.15507111217676,-0.1409116274780633,0.12045112613627275
Europe,Projection-APS,EV stock,Cars,BEV,2023,Vehicles,6700000.0,0.06369355706114375,0.0760740111740256,0.16908397289812424,-1.9119199697457465,-2.526058771517263,-0.5482885799768474,-0.4488921171032696,0.17336599576656156,0.9901322523332338,1.2904652433906458,0.19116583863737865
Europe,Projection-APS,EV sales,Cars,BEV,2023,Vehicles,2200000.0,0.615493823827501,-0.05219991586705364,1.3971890162014502,-0.8074093846103763,-1.025900316772046,-0.4191509189941101,-0.0939384796575398,0.0891102561416686,0.17922660185440206,-0.4130207293657249,0.9669155680208698
Europe,Projection-APS,EV stock,Vans,PHEV,2023,Vehicles,12000.0,1.1349859707170402,-1.981357265437362,0.19538408307644367,0.2860174823715285,-0.8698867444408239,1.2773832192751207,1.8693694257900504,-1.6712451107467963,-0.1706687284743508,0.8033584227923637,0.14191120701367438
Europe,Projection-APS,EV stock,Vans,FCEV,2023,Vehicles,380.0,1.4529301248618238,-1.0230391482144316,0.1524812633628362,-0.8459243738676041,-1.2077762650168076,-0.6168367395671812,1.185368901012242,-2.4187624648563326,-0.1706687284743508,0.1283156959797907,-1.010037699547162
Europe,Projection-APS,EV sales,Vans,FCEV,2023,Vehicles,58.0,0.08730437785859854,1.0406382026119354,0.17238916160722234,-0.5444855659405345,0.190894510566137,0.9035281801538885,0.22586757930827828,-2.391630531809969,0.12164703572059687,0.14300468933079616,0.17203378817366083
Europe,Projection-STEPS,EV charging points,EV,Publicly available fast,2023,charging points,110000.0,0.09278895465306417,0.8410271120599461,1.4579232411344614,-0.20005021307380347,0.3288062563037456,-0.9174456635777278,-1.2191942679922414,-0.7935010776084057,0.4681661504009069,0.17791694917855513,0.18954205845687208
Europe,Projection-STEPS,EV charging points,EV,Publicly available slow,2023,charging points,590000.0,0.15607606440878788,0.6816876294642201,1.357625709069461,0.1840034110169379,0.5046119959570975,1.35200090726222,0.7503567442261039,0.2548112293421735,0.4681661504009069,0.15660832733294652,-1.5843563454559848
Europe,Projection-APS,Electricity demand,Buses,EV,2023,GWh,1500.0,0.8796399630366861,0.5968927393621428,1.3385266538861877,-0.2873038819730038,0.3526537152381725,-0.27649017755378275,-0.7068425763008563,1.1390903984417602,-2.15507111217676,0.13173779007637507,0.16492884202215777
Europe,Projection-APS,Electricity demand,Trucks,EV,2023,GWh,1700.0,0.05497377539036943,0.6476370768028059,1.013993612118888,-2.270785485409093,-1.3190443203483855,0.591506868610715,-0.24892816496918,0.2125439918458858,-0.994270131369175,0.5437520053848273,0.29658968630383975
Europe,Projection-APS,Electricity demand,Vans,EV,2023,GWh,4100.0,0.14520490804997394,-0.4082783739632516,-0.5420106457906014,1.096631595738041,0.6591898951229952,0.360334484748811,0.46189340135096635,0.02729714483053186,1.4314483033506302,0.15134380926335894,0.1864624972132824
Europe,Projection-APS,Electricity demand,Cars,EV,2023,GWh,29000.0,0.06869721977958257,0.7069900482020145,0.7432196741470698,0.9052592160201719,1.1749590597966355,-0.9844545963120456,-1.4462120475872557,1.0907872657907276,0.4681661504009069,-0.4333762432770901,1.1266159394095914
Europe,Projection-APS,Oil displacement Mbd,Buses,EV,2023,Milion barrels per day,0.006000000052154,0.1664199641356201,0.5047069620451017,0.13574914714796837,0.7029408503565839,0.9125506958607112,0.06152328196638744,-0.3200314937892001,1.3413892116673498,0.4681661504009069,0.15830470475636882,-1.1631591739606697
Europe,Projection-APS,Oil displacement Mbd,Trucks,EV,2023,Milion barrels per day,0.007000000216067,0.1335196918748951,-1.507141010407212,0.1222689167145113,-0.07075326681886146,-1.243278173287547,0.06152328196638744,1.048961300489797,0.1168108719618311,-2.15507111217676,1.266602756621671,-0.8235785975101958
Europe,Projection-APS,Oil displacement Mbd,Vans,EV,2023,Milion barrels per day,0.020999999716878,1.0381532206937714,0.8221801569563372,0.08131276872373715,-0.4002951057210249,0.4350412923521,0.1063887408617361,-0.9144864128362192,1.546630795672239,0.1981652870919924,-1.4047500116863707,-3.0497828605763835
Europe,Projection-APS,Oil displacement Mbd,Cars,EV,2023,Milion barrels per day,0.170000001788139,0.08801596384253788,0.8755252110922227,0.4038463900605901,-0.2763450131199247,0.2878463635680634,0.47773911843350325,-0.8244183998624502,0.8857065955803692,0.1981652870919924,0.14334548923357202,0.189663905801427
Europe,Projection-APS,"Oil displacement, million lge",Buses,EV,2023,"Oil displacement, million lge",350.0,0.12367469937634137,-1.452517469015954,0.214899850596844,0.6071169300007936,-0.1785004348302161,0.06152328196638744,1.2134664706987617,-2.086402831954885,-2.15507111217676,-1.818281397709508,0.18790522721927444
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2023,"Oil displacement, million lge",410.0,0.20601705567216486,-1.5349483854717807,0.20190907181572657,0.8246324597017527,0.22087895958355117,0.09166922959027977,1.076966308122419,0.03152734365590141,-2.15507111217676,1.0562130733496429,0.4994752333664357
Europe,Projection-APS,"Oil displacement, million lge",Vans,EV,2023,"Oil displacement, million lge",1200.0,0.07520367152368014,-1.4933627086032626,0.21165951844578124,0.37874303489686784,-0.616977156762494,-0.7884338384947612,0.506624952227856,-0.3653147346087111,0.17288576320894405,0.13771762332435583,0.8053538506469631
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2023,"Oil displacement, million lge",10000.0,-2.0441698187117967,1.0039321338670655,0.20841428783155214,0.24831714163235316,0.5476173099224821,0.6997618653034253,-0.32058060625274354,-2.197417488467737,0.1601617979170256,0.6905810850056328,-2.861242457246327
Europe,Projection-APS,EV charging points,EV,Publicly available fast,2023,charging points,110000.0,0.3484817717517394,-1.0230391482144316,0.16908397289812424,0.06119315146170681,-0.4943457780064517,-1.271383240716456,-0.12750919558812898,0.9331250160465352,0.2107218312476139,0.1366933059238387,0.4855651370888313
Europe,Projection-APS,EV charging points,EV,Publicly available slow,2023,charging points,590000.0,-0.027872698637131113,0.4757774443207786,-0.4606515328834412,-0.032778443049265193,0.2588118500043726,-0.3817986303935751,-0.6261739516865908,1.0141468064689982,0.20445044324558212,0.14896343024385075,-0.11580747090742897
Europe,Historical,Oil displacement Mbd,Buses,EV,2023,Milion barrels per day,0.006000000052154,1.1927658881292984,0.4048208491523232,0.14580405846941746,1.09985060518146,1.110408413718098,0.9359776503079213,0.7350502682021912,0.21512526941691526,-0.994270131369175,0.15168371825729507,-3.3973453838416297
Europe,Historical,Oil displacement Mbd,Trucks,EV,2023,Milion barrels per day,0.007000000216067,-2.497671668990435,-0.35748485206638,-2.608018103129628,-0.13502318077074846,-0.6199316748446267,-0.9763210145995592,0.026971959909058763,-0.9653754026536053,0.1601617979170256,-0.4130207293657249,0.24421442062054627
Europe,Historical,Oil displacement Mbd,Vans,EV,2023,Milion barrels per day,0.020999999716878,0.1670372446597601,0.8110387065465532,-1.0026891476625104,0.6875411562170557,0.946661822687581,0.6641792478848567,0.09964323451028703,0.055504468121689896,0.10869277163545121,-2.443555992825247,-1.1184627710761226
Europe,Historical,Oil displacement Mbd,Cars,EV,2023,Milion barrels per day,0.170000001788139,0.9455512034228784,-1.6942229581048718,-0.3525360557461349,0.08637004322464062,-0.44539100123780595,1.3244102820907795,1.9722305621005345,0.05021057444580094,0.08915080170948404,-0.5371517742423559,-0.8825332585303785
Europe,Historical,"Oil displacement, million lge",Buses,EV,2023,"Oil displacement, million lge",350.0,0.9042281808099564,0.6620160211289421,0.09505182133176901,-1.089675844924491,-0.21627084966919338,0.591506868610715,-0.4710423445884854,1.6617830924063024,-0.1706687284743508,-2.72423289087038,0.16453351558628132
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2023,"Oil displacement, million lge",410.0,0.9449521683284571,0.005697929470349886,0.16577368751976365,0.20196672223235923,0.16705923090109756,0.35751139495883877,0.6289031358432459,-0.27630101914576827,0.14738102902036296,0.12677455348764205,0.6325106674273234
Europe,Historical,"Oil displacement, million lge",Vans,EV,2023,"Oil displacement, million lge",1200.0,0.13922125139385685,1.125531095747552,0.14914525703105105,1.3303471901847468,1.527087654974835,0.39078794707047787,-0.6444563663830628,0.3351599824704013,0.08915080170948404,-1.2165147590876102,0.1861502297454217
Europe,Historical,"Oil displacement, million lge",Cars,EV,2023,"Oil displacement, million lge",10000.0,0.10406531974456186,-1.8333007120004647,0.21165951844578124,1.0479267006221344,0.4581253653791264,-1.427776508672008,0.6066500600524396,0.040268036133343794,0.14738102902036296,0.1423229801289281,0.8337648656713282
Europe,Projection-STEPS,Oil displacement Mbd,Buses,EV,2023,Milion barrels per day,0.006000000052154,0.051261017427931745,0.9477477660094102,0.18555926207156173,0.5116182495743038,0.8956890172910018,-0.43611008615860003,-1.84254852087558,0.0325643444338123,1.4314483033506302,-1.1391272995951343,1.1431019018124153
Europe,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2023,Milion barrels per day,0.007000000216067,0.41851998817343344,1.112334048686423,-0.9023047462701929,0.05473603595733797,0.865746761555877,-1.3483948958039227,-1.6805750875647412,-0.6067268629050449,-0.994270131369175,0.19472768522480946,0.17969554260346718
Europe,Projection-STEPS,Oil displacement Mbd,Vans,EV,2023,Milion barrels per day,0.020999999716878,0.08310361239300725,-2.2325228931044414,0.8445804762218879,-0.479998203685303,-2.837489265982383,-2.0646011709745995,0.22774657645530147,1.6878087896457048,0.4681661504009069,-0.33287494028950915,0.1899333752183608
Europe,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2023,"Oil displacement, million lge",350.0,0.9979517118282433,-2.2901178935477007,0.1789843116255244,-0.11567129127354273,-2.3090376120709215,-1.5942664582552803,0.5631120774269252,0.22620060410113585,1.4314483033506302,0.129171564201313,0.16073991886371283
Europe,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2023,"Oil displacement, million lge",410.0,1.1058752271409849,1.4214214455964462,0.10529871258918065,-0.3520278120565573,0.9388938884985372,-1.5942664582552803,-2.052438091790719,-1.1992366643796781,-0.1706687284743508,1.4186064600615609,-1.0408950804162258
Europe,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2023,"Oil displacement, million lge",1200.0,1.729999473493087,0.5838210210646992,0.13238701702847494,-0.5544403473221724,-0.0918386450568338,-0.17531254843534058,-0.5729205753111775,-0.6370508491671973,0.14096918428400912,-1.6344442178846004,0.9385393503367404
Europe,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2023,"Oil displacement, million lge",10000.0,-1.459281107017449,-0.7491082174969798,1.4268505539635263,-0.10515253012231603,-0.47406025898052934,0.1938445351655364,0.9453818853147383,0.3189026284188918,0.4681661504009069,0.17032307886464684,-0.9787511620110894
Europe,Historical,EV sales share,Trucks,EV,2023,percent,1.60000002384186,1.2637614410457483,0.17774856937589498,-2.989784808734863,0.8734840660158479,0.8089115984640339,-0.7884338384947612,-0.6709770339229252,0.2166580145666302,0.4681661504009069,0.13259273951608025,0.14983315933403
Europe,Historical,EV stock share,Cars,EV,2023,percent,3.79999995231628,0.37285997138653315,-1.1733349213062183,-0.4562207374147501,0.9228920524939829,0.44870027453725775,1.4856939758953283,1.7062256552298736,-0.00915319049469012,-0.1706687284743508,-0.2546961189526558,1.0286628393691568
Europe,Historical,EV charging points,EV,Publicly available slow,2023,charging points,590000.0,0.15102204822291182,0.9477477660094102,-0.12467022022339119,1.1918575333397323,1.4165215194092025,-2.5143804055116017,-2.295191309943608,-0.7312843377515127,0.08260705605342948,-2.081162606113329,0.18612927886066144
Europe,Historical,EV charging points,EV,Publicly available fast,2023,charging points,110000.0,0.07110167489276724,-0.6999825639907751,1.3289130254481885,0.07985173871523854,-0.363614574806867,0.43267094386325206,1.0078588271811875,0.0041617456804638854,-2.15507111217676,0.13771762332435583,0.7035330350173027
Europe,Projection-APS,EV stock share,Trucks,EV,2023,percent,0.239999994635582,-0.6599033822993111,1.0212571582273573,-2.273656795440007,-0.3444638986815026,0.2889025151036349,1.3244102820907795,0.022713901288387427,0.4476928446682731,-0.1706687284743508,-2.600902892162379,-1.92803909699142
Europe,Projection-APS,EV sales share,Trucks,EV,2023,percent,1.60000002384186,0.06587752071705456,0.15843969605437108,0.13238701702847494,-1.4520023168385041,-0.7436728580892552,0.22121560215456007,0.19014579493441933,1.515942472013885,0.4681661504009069,1.4186064600615609,0.19088677886356673
Europe,Projection-APS,EV sales share,Cars,EV,2023,percent,21.0,1.5212527539885363,0.3806724119176892,0.1524812633628362,0.2813544310061134,0.34903463968548626,0.3003909463732154,0.4206875560206659,-1.6252316395780755,-0.1706687284743508,-0.847109820731108,-1.04809371344088
Europe,Projection-APS,EV stock share,Vans,EV,2023,percent,1.10000002384186,0.13841962572111746,0.6602974478830733,1.4157754495580075,-0.6439058848768989,0.09072138180582777,-0.1261739415316724,-0.9466841617361086,1.2239550563019208,-0.1706687284743508,1.4186064600615609,-1.9924414894322184
Europe,Projection-APS,EV sales share,Vans,EV,2023,percent,7.19999980926514,-1.943020864571152,-1.4390624137046188,0.856620438474857,0.9176988778075252,0.3507114239012794,0.12014006991532868,1.067219642817603,0.13418877183332195,-2.15507111217676,0.18296949121814643,-1.3200321747942623
Europe,Projection-APS,EV stock share,Buses,EV,2023,percent,1.60000002384186,-2.1920417606789866,-0.3996490229646451,-2.9611614561136324,-0.6735555686769749,-0.9310194057426736,-0.32860707864560745,0.35730948143813057,0.7671812852284492,-2.15507111217676,0.16033916597815037,0.589871806958874
Europe,Projection-APS,EV sales share,Buses,EV,2023,percent,14.0,-1.0667793010581208,-0.8610367746008567,-0.15138529832314557,-0.13104202985501423,-0.5561307182793749,-0.1261739415316724,0.4760473655868067,-1.3982067480125289,0.4681661504009069,0.16694220607380164,-1.0297442604110751
Europe,Historical,EV sales share,Cars,EV,2023,percent,21.0,0.10381665484911708,-0.7391985677281365,0.4681067419659695,0.31054480277105745,-0.7351891007409194,0.8036563971087725,0.9729051551775275,-1.8842124240566336,0.9901322523332338,0.14368625268131185,0.33506916108603796
Europe,Historical,EV sales share,Buses,EV,2023,percent,14.0,0.05477035024521989,1.008552639667281,0.13574914714796837,-2.666644495567689,-1.518583677492413,1.3806569417377546,-0.46250552201627104,1.5866003252551613,-2.15507111217676,0.1378883108743282,0.1914986900818832
